time_min,reactor_temperature_K,coolant_temperature_K,feed_temperature_K,reactant_concentration_mol_L,product_concentration_mol_L,feed_concentration_mol_L,feed_flow_rate_L_min,cooling_duty_kJ_min,reaction_rate_mol_L_min,conversion_fraction,heat_transfer_UA_kJ_min_K,residence_time_min,event,regime,fault_active
203.0,364.9214730560026,291.1800824492655,350.04977696640816,0.2897660813921441,0.8101444840411731,1.1005711740662911,99.85425718404805,3691.8778970852236,0.8103668422968938,0.7390030029379079,49.981194790472024,0.9995419181983318,feed_conc_high,feed_disturbance,1
204.0,365.06162485081427,291.20721495888387,349.97324564233116,0.2893561390081371,0.8108508132337949,1.0991724157592655,99.93841990179774,3691.7147897243467,0.8104373066898514,0.7357945986351548,49.907880776898466,0.9980834025324817,feed_conc_high,feed_disturbance,1
205.0,364.89934244184263,291.10059960553156,349.99226946206903,0.2881777379079756,0.8089848094218963,1.099225914115018,99.9339238208728,3692.0225008697585,0.8103035560347371,0.7364151674713014,49.97694868597096,0.999566767343377,feed_conc_high,feed_disturbance,1
206.0,365.0263044740856,291.1954648769556,349.95461912469494,0.2900159346655531,0.8069913571148737,1.1002117137841707,100.11432238629381,3691.621399503349,0.8107652510131326,0.7355176583415352,50.01087202076516,0.999964175253334,feed_conc_high,feed_disturbance,1
207.0,364.9920514143751,291.1605389347019,350.0053552515005,0.2912332895790559,0.8121052528905518,1.099997749755496,100.12229741082575,3691.5155674968564,0.8103449007763919,0.7356367798726636,50.054532996804404,1.0022106408773932,feed_conc_high,feed_disturbance,1
208.0,364.9903000597683,291.05662663707267,349.97259635333774,0.29180928661448063,0.8108681412674912,1.100248913598675,100.15130025339323,3691.8117613194586,0.8105255008180202,0.7373180837556954,50.076085022636846,1.0003587960839062,feed_conc_high,feed_disturbance,1
209.0,365.0724800224689,291.1508963472998,349.969926959422,0.2925217340641612,0.8103627244109514,1.1008048805658626,100.0185610021617,3691.543699557034,0.8100427084993908,0.7378345552872834,50.027762003713974,0.9982885268402696,feed_conc_high,feed_disturbance,1
210.0,364.9828330495684,291.2553664203784,349.9893101569075,0.2872609610048365,0.812877894285696,1.1006823925098128,99.98949807117808,3691.5971893335445,0.8104711709749848,0.7358564901975577,50.057412821225796,1.0005421952857243,feed_conc_high,feed_disturbance,1
211.0,365.0196212408056,291.17352662335816,349.9912515981643,0.29153022481977336,0.8087402211123877,1.09837807487317,100.09216601843387,3691.8475997657783,0.8102302508683494,0.7368061241519276,49.98397298108312,1.0007874827043854,feed_conc_high,feed_disturbance,1
212.0,364.9963967883702,291.14189443894344,349.9844054343872,0.2929928003607235,0.807435695064372,1.100499788104296,99.74813343585645,3691.6625077417366,0.8098646369931364,0.7343132982373568,50.01945187952169,0.9996199619378078,feed_conc_high,feed_disturbance,1
213.0,364.8321002770467,291.2082278255877,350.0717503088994,0.29219709474001554,0.8105765264344066,1.1000460581385771,100.19922349313437,3692.1099640664656,0.8104914561911911,0.7354567276463423,50.010067242660746,1.0004395161442914,feed_conc_high,feed_disturbance,1
214.0,364.8552633009391,291.18971682106087,350.11364959129895,0.2909218720111906,0.8122481518596734,1.1001829147301287,99.98901725140243,3691.7845113661533,0.8097116448592148,0.7354344359377754,50.06331522785847,1.0013723423428664,feed_conc_high,feed_disturbance,1
215.0,364.9207404754639,291.2146482122825,349.9956520012197,0.29047173380262653,0.8107283070182619,1.1009943504681243,100.01240773027948,3692.04157593163,0.810161693550464,0.7370223470534779,49.95833687042314,1.0021586590107048,feed_conc_high,feed_disturbance,1
216.0,365.03761169646083,291.20189773043904,349.91959070943943,0.28872801538252446,0.8118947571147352,1.1002868911182926,99.71293303977566,3691.948464653878,0.809820373520792,0.7378094366066558,49.99560821606981,1.0002047066860205,feed_conc_high,feed_disturbance,1
217.0,365.09433917692536,291.1213727880021,349.9503576596083,0.28966736276162675,0.811278648807208,1.0986691227473866,99.74979481001664,3691.894698936421,0.8097966587207921,0.7360058554486943,49.907159479902994,0.999321020685648,feed_conc_high,feed_disturbance,1
218.0,364.9994148784658,291.2127659008211,349.9614384916883,0.29244821164843154,0.8090110184956476,1.0993169081984149,100.23060363278466,3691.7415277509062,0.8098170081472102,0.7362429146251078,50.0676536788771,1.0014662028196257,feed_conc_high,feed_disturbance,1
219.0,364.9346745331934,291.1641249729097,350.0045078413834,0.2884828202377417,0.8099542920175085,1.1000053228604518,100.17103142184051,3691.990422463148,0.8099061052714224,0.7361840646711241,50.03321461510278,0.999414811551073,feed_conc_high,feed_disturbance,1
220.0,365.0471071710779,291.16185106369994,349.95153007111304,0.2885269545502052,0.812208378424522,1.0998435785208567,100.24605311408475,3691.5600694783466,0.8101542448037278,0.7387906679779959,49.94713066276684,0.9981021855001002,feed_conc_high,feed_disturbance,1
221.0,365.10294137007725,291.1249056846443,349.9989646817947,0.28908335830787774,0.8104400085478779,1.0990494637928143,99.9730089868175,3691.800854814653,0.8096344160838541,0.735697883585304,49.98263085832007,0.9985711845657738,feed_conc_high,feed_disturbance,1
222.0,364.9662076844933,291.17218574702247,349.98002255292056,0.2895551940314039,0.8100078887228385,1.0993442565375677,100.10365938488003,3692.047326685696,0.809851967210944,0.7368831448034764,49.98801914222827,1.0003654873450385,feed_conc_high,feed_disturbance,1
223.0,365.1252735138526,291.1916786855358,349.9113292730595,0.2906432727008282,0.8118870163613057,1.099778403830002,100.14934522091768,3691.515743263285,0.8094434858164286,0.7365390969700528,49.912176163962684,0.9997602289871064,feed_conc_high,feed_disturbance,1
224.0,365.1029572835097,291.07075736195236,349.9360251602043,0.2884142490344034,0.8099427228082878,1.099634283214354,100.20987045725441,3691.92680684519,0.8102357949165253,0.7365435417669387,50.019661488849245,0.9991380176446866,feed_conc_high,feed_disturbance,1
225.0,365.0685856206793,291.1106431183393,350.04176884969513,0.29174152727172814,0.8103539833845825,1.099823786941038,100.06004648624645,3690.9727934743514,0.8101585749885695,0.7362845428034785,49.99746859434715,1.0007065325128979,feed_conc_high,feed_disturbance,1
226.0,364.9940262949075,291.10923482947624,349.9929298664587,0.2900636609772757,0.8102100731162172,1.1001619193672851,100.15590535673778,3691.416623177937,0.8101079393057347,0.737687813561205,49.91326942515314,1.00017964668078,feed_conc_high,feed_disturbance,1
227.0,364.953176648239,291.1477095289825,349.95475962483926,0.28970801442332694,0.8127995429247629,1.0987355696388228,99.82455849962818,3691.3626103669944,0.8107286152140615,0.7359355325700445,49.99871804698262,0.9995972170588937,feed_conc_high,feed_disturbance,1
228.0,364.92445230722177,291.15448743612603,350.12291218028685,0.29205045831198384,0.8087582413427893,1.1006475741030617,99.87527158410005,3691.243966542154,0.8104454421298956,0.7375579547279868,50.052302612552396,0.9995301347507805,feed_conc_high,feed_disturbance,1
229.0,364.98666337727053,291.20373317453294,350.0195748018674,0.2893719058761137,0.8076090301867636,1.1001138751941422,100.16185144588542,3691.388629884774,0.810293132556242,0.736729394346898,50.03750741316162,1.000871975499719,feed_conc_high,feed_disturbance,1
230.0,364.94444761805795,291.0853967882225,349.97332402371586,0.29129606179491296,0.8092246233260886,1.0993059566761425,99.72679744871131,3692.1261658476988,0.8103679068182198,0.737167740691618,50.04838626933898,1.0005767083615433,feed_conc_high,feed_disturbance,1
231.0,364.98045803387134,291.15805632322866,349.9786217817704,0.2939144892894968,0.8108714898890749,1.0995361995586486,100.06982451612494,3691.435273463082,0.8106394182103099,0.7357367689424891,50.02505427163112,1.001065977629743,feed_conc_high,feed_disturbance,1
232.0,365.030785361938,291.17096789631876,350.0005401042428,0.28987772326813993,0.8091725673531381,1.0995505165702304,100.22193855604765,3691.6608399255206,0.8097232912079881,0.7358815342999834,50.05501853403486,1.0006756066331646,feed_conc_high,feed_disturbance,1
233.0,365.0448297694316,291.1533683174316,350.0286681235086,0.28899704951961314,0.8096481877459423,1.100969804487392,100.13114165183786,3691.4424754283086,0.8096953931356402,0.7365065283282325,50.086306618733474,0.998084434835531,feed_conc_high,feed_disturbance,1
234.0,365.0222696482939,291.09744228224906,349.9682834503237,0.2894157544444309,0.8094068404133173,1.099466204060341,100.00108105905646,3691.5541143233686,0.8094526146922667,0.7371776904565889,50.03764360835744,1.0008431743100226,feed_conc_high,feed_disturbance,1
235.0,364.8767438812763,291.18119041208,350.0337989427903,0.2884155991567859,0.8100513576128278,1.0998837333546898,100.27632259878524,3692.169030835584,0.8093718497826716,0.7388917431335051,49.95423871394233,1.0009806732943274,feed_conc_high,feed_disturbance,1
236.0,365.0776421502439,291.1164600411276,350.02466338969197,0.28980110626062405,0.8108690881299254,1.1002306723023807,100.17945092280554,3691.7067378510424,0.8099704380976582,0.7374938761630362,50.02901979824293,1.0007318133943208,feed_conc_high,feed_disturbance,1
237.0,364.9468350993676,291.11398141459864,349.97161389283735,0.2890311788290736,0.811216887995385,1.1009759840502942,99.97673045657014,3692.0456037286935,0.8105849719192477,0.7366412071822238,49.95890541142285,1.0015753766494355,feed_conc_high,feed_disturbance,1
238.0,364.9951204335292,291.17255270735876,349.9830197487197,0.2886277287412691,0.8078346266238122,1.1006328683235573,99.8824898419155,3692.452751510962,0.8096031527579806,0.7351404227698233,50.02550693578067,1.0015293134789673,feed_conc_high,feed_disturbance,1
239.0,365.00516883519566,291.1948563874877,349.90782262912705,0.28894614949795394,0.8084271595898023,1.0981049541500523,100.01754703510359,3691.1271629026924,0.8095087025706249,0.7358606091000852,49.958435708202444,1.000396408502207,feed_conc_high,feed_disturbance,1
240.0,365.0244478761833,291.21093422643753,357.03761918663565,0.29167363866317686,0.8100347027912701,1.0003034669008166,100.07672705528788,3691.723272758863,0.8098786999347999,0.7097051379865255,49.9591220800835,1.0004216168299098,feed_temp_high,feed_disturbance,1
241.0,363.43053738167197,296.13669845123496,356.9668877590338,0.28154438582513097,0.7548962221635724,1.0000786176695318,99.87057999706401,3363.612209778998,0.7138741697319659,0.7152335154561826,50.05106111446096,0.9994629030104338,feed_temp_high,feed_disturbance,1
242.0,363.8668662513002,295.17004016851047,357.0571294611395,0.2768086550007445,0.7349562535751968,1.0005438770041122,99.92725154136075,3437.05183154408,0.7191385518170744,0.7209863654376563,50.01786824860778,1.0019445977922603,feed_temp_high,feed_disturbance,1
243.0,364.24096107177286,294.9833964119671,356.9490119907309,0.2768984500298456,0.7283654936278932,1.0002242893994169,99.80905713568905,3460.9908236167767,0.725876505092316,0.7253683338442622,50.040035956083486,1.0002768197293308,feed_temp_high,feed_disturbance,1
244.0,364.08735816815954,294.95797365475295,356.96269417585285,0.27575611673003564,0.7291472381339655,1.0010563855860308,99.88671708708745,3460.406929477106,0.7264499589696595,0.7269700238830883,49.97993725303401,0.9992492753817349,feed_temp_high,feed_disturbance,1
245.0,364.40952200769027,295.07474926319827,357.001222436096,0.2727939461840551,0.7272415921301218,1.0002271627983874,100.24000709219794,3463.4365127706374,0.7281814816486403,0.7279352192884192,49.94151619994878,1.000754861892474,feed_temp_high,feed_disturbance,1
246.0,364.3344676500974,294.9009681239371,356.8935915229007,0.2706235012653646,0.728894032466119,1.0001137995653402,100.02765500607634,3467.050749207899,0.72832743848295,0.7278218889631737,50.01522177614069,0.9992637268834617,feed_temp_high,feed_disturbance,1
247.0,364.4308841824006,294.96224752418954,357.07049531086375,0.2701819189311371,0.7319339477866734,0.9999675256760825,100.15420803480988,3469.305326877759,0.729674580023995,0.7282116299068453,50.00595619646831,1.000317998694414,feed_temp_high,feed_disturbance,1
248.0,364.42832275846666,295.0510092528242,356.96949505669716,0.27381453928116667,0.7295339070332848,1.0015452321516967,99.97065665037884,3471.7549201885176,0.7298985902345412,0.7291878842313878,50.010526733539464,1.0015860038309599,feed_temp_high,feed_disturbance,1
249.0,364.5644214379923,295.1398750553033,357.03203645551014,0.2720601559814566,0.7303047238038713,1.0023902227106518,99.92719056956288,3473.607073468177,0.7305995640691492,0.7327119706992985,50.0409723786309,0.9996658792666197,feed_temp_high,feed_disturbance,1
250.0,364.6960980290756,295.11707036982165,357.0983063735688,0.26663463667314563,0.7306501140189298,0.9995374786160571,99.7039475985387,3475.939604439191,0.7315596422183563,0.7317832452827311,50.11798859671648,0.9996467563081723,feed_temp_high,feed_disturbance,1
251.0,364.6065647394573,295.0993853814741,357.04936236764917,0.26751751614038083,0.730687642260212,1.0010571892702413,100.0567958985757,3476.8290581883484,0.7316970310729591,0.7331336501854812,50.02009641415394,0.9992378040689628,feed_temp_high,feed_disturbance,1
252.0,364.66587368957636,295.1037675498289,357.03678666801403,0.26580681279095436,0.7308949829415312,1.0002729557548633,99.98502481292569,3478.9630020939762,0.7321571900727384,0.7325129207930288,50.05457918096887,1.0004868185471494,feed_temp_high,feed_disturbance,1
253.0,364.72558783167705,295.1069590687735,356.9582574423614,0.26727084584120175,0.7345109411560217,0.9998809714933998,99.86652940159775,3480.012220407525,0.7331400835379568,0.7322476422729577,50.02426516415316,1.000522843760749,feed_temp_high,feed_disturbance,1
254.0,364.8167064866969,295.1906730181128,357.04979293621864,0.2655635973808696,0.7316798255540236,0.9999242285235401,99.93232369641409,3481.020057706507,0.7332485010448508,0.7325605310892895,49.96640761301194,0.999684210513845,feed_temp_high,feed_disturbance,1
255.0,364.867589738725,295.1363852837752,357.12359045380276,0.26685252886916244,0.7329681653784043,1.0000041328826548,100.03847379676652,3482.4533279386305,0.7345810403746023,0.7325579129448895,50.04295230290889,1.0002077505976141,feed_temp_high,feed_disturbance,1
256.0,364.67232166905507,295.1711584890588,357.0633811780402,0.2649833934504927,0.7337174524181564,0.9982746457379923,99.81117903104735,3483.531304319736,0.7338531477225152,0.732622038968903,50.01147301822292,0.999477587568569,feed_temp_high,feed_disturbance,1
257.0,364.7823442694499,295.1751300250436,356.9419133320533,0.26461954410458877,0.7342535322141358,1.0009694097907482,100.18572404522348,3483.9260484855145,0.7346722597840675,0.733238265782918,50.09131046734534,0.9988662289745802,feed_temp_high,feed_disturbance,1
258.0,364.94588773553016,295.11029174060974,357.1006623227397,0.2666050539737813,0.7327579038507094,0.9994777615204575,100.11717718078356,3485.087830340213,0.7344983543944442,0.7343265854004608,50.037917651632206,1.0001317984270108,feed_temp_high,feed_disturbance,1
259.0,364.7535905199005,295.1068924131817,357.0117559971576,0.26731026606440406,0.7369369317565615,1.0007795294207715,100.04309361415545,3485.6636931831904,0.7344641374957104,0.7343597266000842,49.95879346393303,0.9987512573892923,feed_temp_high,feed_disturbance,1
260.0,364.8993119712091,295.16077070256534,357.03438262422543,0.26610050963071324,0.7350826247278043,1.0005566166656776,99.99359753556588,3486.159873500911,0.7346221895818194,0.7350883640412645,50.0334208842643,0.9993303185719278,feed_temp_high,feed_disturbance,1
261.0,364.8906364950028,295.12384471153985,356.9736746651742,0.2634107801411432,0.7368004882889062,1.00106568517472,100.0806150781341,3487.066303491091,0.7349988844560105,0.7379335882413142,49.98862352923184,1.000255193351756,feed_temp_high,feed_disturbance,1
262.0,364.8670188403527,295.17679363898463,357.0417807463943,0.26476417946412506,0.7377300257442165,1.0002391492846334,100.04057280791653,3486.8059362006898,0.7353861970737041,0.7349309187254859,49.969588013533134,0.9992235255918517,feed_temp_high,feed_disturbance,1
263.0,365.12358812644345,295.1478169270975,356.92715072896095,0.2637424402844102,0.7351328757766376,1.0005466670326164,100.0832194782588,3487.6119669607674,0.7350893196027963,0.7355506679694925,49.95619702679447,0.999380357016986,feed_temp_high,feed_disturbance,1
264.0,364.8462374946072,295.10408311140714,357.0532104744429,0.26569328715792445,0.7368046284521039,1.0000393130660243,100.11652115482977,3487.367260570347,0.7358069270257027,0.7355167502235489,50.031355480007456,1.0003800232990485,feed_temp_high,feed_disturbance,1
265.0,364.84942890972246,295.0908427440298,356.96439729169083,0.26539247793691984,0.7364900351092588,0.9986320577226181,99.85283509487977,3487.9516205428154,0.7354207005276451,0.7340928471541369,49.928897411692994,0.9991781647035924,feed_temp_high,feed_disturbance,1
266.0,364.94308257362803,295.10871228088183,356.9942098245014,0.26603024208811654,0.7336049175305128,0.9997935542415894,100.15371351006262,3488.317446345437,0.7354250075944256,0.7367210829504027,49.98468989605142,1.0011044950252055,feed_temp_high,feed_disturbance,1
267.0,364.9774385483293,295.1523881173789,357.0239845265299,0.2648316105067695,0.7371803879957187,0.999451654462135,100.00618091001725,3488.664169430836,0.7360169976669033,0.7346238845695553,50.050848852411896,1.0004663287721705,feed_temp_high,feed_disturbance,1
268.0,364.8439541151715,295.23153027465884,357.1117046540399,0.26577217091494143,0.7378710571903,1.0000853713816027,99.75077426203923,3488.4485192710763,0.7359095117969046,0.7351386012316528,49.95427118608363,0.9999372533160313,feed_temp_high,feed_disturbance,1
269.0,365.00406634958046,295.0999014501943,356.977556118986,0.26646162125138867,0.734190252202989,1.0008697611871649,99.92729038576765,3489.250458390921,0.7363106486990436,0.7365444665402768,50.0454579801107,0.998848406466592,feed_temp_high,feed_disturbance,1
270.0,365.0488243930159,295.1311721266546,357.0129770882786,0.2645194731045241,0.7365955800142868,1.0003369566760603,99.87342850322129,3488.95877485144,0.7362778566542907,0.7360537307534906,50.05746884204789,0.9999552670658122,feed_temp_high,feed_disturbance,1
271.0,364.85169731546637,295.22324050604266,356.98148146951695,0.2645874529579081,0.7349543630855081,1.0016443017102337,99.86851527637252,3489.3744646778778,0.73602293277876,0.7348333699011365,50.01652597642938,1.0016119104774674,feed_temp_high,feed_disturbance,1
272.0,364.9287750591992,295.1956994447967,356.86252823069805,0.2639646830952953,0.7355073596750896,0.9991815023975896,100.16221757044428,3489.521925490076,0.7359544071767263,0.7355997302291883,49.90415920641175,0.998868013559923,feed_temp_high,feed_disturbance,1
273.0,365.0483769888455,295.0713432159079,356.9616842325192,0.2633777137871337,0.7386381389293695,1.0007686037654964,99.91642442094204,3490.05856650948,0.7357696835495061,0.7370318059321657,49.932056137703846,1.0010732578317891,feed_temp_high,feed_disturbance,1
274.0,364.9420985275096,295.126215516431,356.98914281934617,0.26435251308130775,0.7353213805424841,1.0005539535059953,99.91255091745039,3490.0025176319455,0.7362788868238334,0.7360025801335646,49.9779308843817,1.0001515407957653,feed_temp_high,feed_disturbance,1
275.0,365.02137166232393,295.281445482459,357.0469710210899,0.26536412741457727,0.7407326258024369,1.0005159584767678,100.07269652669676,3490.125795671522,0.7357305715659617,0.7356559558737278,49.97469153666538,1.0006476139772196,feed_temp_high,feed_disturbance,1
276.0,364.96587950868854,295.1859031000393,357.05437273100745,0.2651624681094154,0.7358896764940789,0.9993300049031217,100.17029120974797,3490.2345500402603,0.7355203232712243,0.7358191040597325,50.00827577310084,1.000778829717121,feed_temp_high,feed_disturbance,1
277.0,365.05481584330016,295.1937551348047,357.02926237656794,0.2639350749263503,0.7351503527449461,0.9997387356089588,100.00284867799601,3490.1137246354465,0.735434145319588,0.7357636469422875,50.00281028265446,0.9997186300080942,feed_temp_high,feed_disturbance,1
278.0,364.96421761769716,295.20446537975715,356.94605214064757,0.2613710733107296,0.7356646086820885,1.0007641144055017,100.253132955923,3490.3904175658304,0.7356238377581309,0.7359544961289667,50.01283171905408,1.0001775911169235,feed_temp_high,feed_disturbance,1
279.0,365.0288509682768,295.1346647114766,357.00324715437756,0.26442068693681225,0.7374483037378075,0.9991942818333872,99.94822646991356,3489.5835178420666,0.7359828458177299,0.7356853824148809,49.94902077459163,1.0001656121502327,feed_temp_high,feed_disturbance,1
280.0,364.98278451155693,295.0679589993732,357.0107753984651,0.26237728016498596,0.7369587670776163,0.9987181487522714,100.00450098077964,3490.2462318112,0.7363707583925521,0.7363549309164817,49.98724179124893,0.9984637276859557,feed_temp_high,feed_disturbance,1
281.0,364.87046835879175,295.15208360320827,356.9995860058035,0.2628391774148853,0.7371862685601853,0.9997207790807883,99.85524809128307,3490.2988282120405,0.7363559813215398,0.7365733353831406,50.09391895659966,0.9993310906599966,feed_temp_high,feed_disturbance,1
282.0,364.98400083246815,295.202904069815,356.99882885203994,0.2629843883711914,0.7339407986453095,0.999489165440947,99.83894463809233,3489.9824109757833,0.7359617298693342,0.7352175926890592,50.029189327264646,1.0006010918374142,feed_temp_high,feed_disturbance,1
283.0,364.91866888033525,295.16887127344296,356.90708786689436,0.2629793365142825,0.7368776264114969,1.0008249378896141,99.8930429377463,3490.71778964166,0.7356865305240605,0.7350315257612996,50.0354830932819,1.0016711212285632,feed_temp_high,feed_disturbance,1
284.0,365.03143417632754,295.18011985880855,356.8902408126739,0.26067428018814914,0.7364861635331293,0.9996419373304288,99.83412472267719,3490.5075151020883,0.736350267711914,0.7372364650963259,50.00683011415064,1.0012283943683344,feed_temp_high,feed_disturbance,1
285.0,364.99347303749346,295.17659669382107,357.05321560931236,0.26222879628768647,0.7405252135721506,1.0003752574781668,100.05712438792565,3490.6547775719005,0.7370652416438043,0.737096049803924,49.9197472010498,1.0014034703847674,feed_temp_high,feed_disturbance,1
286.0,364.96634070979803,295.1879230358884,356.93603730139125,0.26447551634428523,0.7353367252477992,1.0001001696379934,99.95738514919589,3491.033610895795,0.7371163557047682,0.7363602998531154,50.003198885568445,0.9996265570336504,feed_temp_high,feed_disturbance,1
287.0,365.0827871886268,295.166299236519,356.9789331362677,0.26514497234987877,0.7355154683026438,0.9999622449655514,99.76280338277336,3490.7541203498267,0.7371078777684572,0.7370441423184185,50.073089958377366,0.9991538978638227,feed_temp_high,feed_disturbance,1
288.0,365.0138314189994,295.13574763355007,356.9886117227209,0.2648272631608997,0.736483784974784,0.9985873589773988,99.80274563416934,3490.25570135056,0.7365353146970306,0.7383949485907858,50.06812291220001,0.998104014800854,feed_temp_high,feed_disturbance,1
289.0,365.1091630373119,295.2298687658895,356.9227350027236,0.263206890179734,0.7379815910124439,1.0005504335109348,99.80363574214181,3490.7740964003283,0.7354901484273344,0.7361154852194431,50.05689783847,1.0000183942155714,feed_temp_high,feed_disturbance,1
290.0,364.9560535695885,295.2276434434913,357.04873759075434,0.26562028886143024,0.7376562843205398,1.001081374793937,100.10993628361562,3490.7060043014185,0.73638667747356,0.7361075109587728,49.939381585347014,0.9990446884911802,feed_temp_high,feed_disturbance,1
291.0,364.97384562389317,295.19536217594685,357.0720406299002,0.26358677022955646,0.7378557483649467,1.0010793156564322,99.96528298034669,3490.8045332769066,0.7362585598140837,0.7376726698227087,50.0317921669133,0.9988095162453117,feed_temp_high,feed_disturbance,1
292.0,365.0097191838642,295.2657967586968,356.9909384482727,0.2643159042406583,0.7371744865610929,0.9989633771008354,100.07660619238203,3490.321844266307,0.736110263828157,0.7374313912719784,50.01783781451542,0.9996955221922534,feed_temp_high,feed_disturbance,1
293.0,365.0328621775824,295.1804768131299,357.0006289251176,0.2646249823435898,0.7352691938355018,1.0000403364055548,99.95315977080901,3490.286792674604,0.7359963817368174,0.7379284518935542,50.01923616572926,0.9986764116985987,feed_temp_high,feed_disturbance,1
294.0,364.8742272539296,295.1779535337933,357.07805932665883,0.2633555375575975,0.738324824570302,1.0003519307708186,100.07068756867689,3490.3607636326024,0.7367431856965462,0.7360293932029223,50.04315462268055,0.9991858300180139,feed_temp_high,feed_disturbance,1
295.0,365.01189598780616,295.2012338851448,356.9922983341712,0.2642388563075898,0.7359683658692505,0.9993509402469587,100.2408225074191,3490.967153344463,0.7360670436552273,0.7369364057876341,49.96286605726494,0.9988153153563377,feed_temp_high,feed_disturbance,1
296.0,365.08068334991106,295.0984924689216,357.0463427956788,0.26324971477091297,0.7360538818556066,1.0004097512196233,100.08717982179914,3490.507471425552,0.7366613534954066,0.7364845722982527,49.9371972603566,0.9998301255164203,feed_temp_high,feed_disturbance,1
297.0,365.10870065836235,295.26758400615086,357.0358674228804,0.2618403927209307,0.7371100024005006,1.000850860903859,100.10885619749781,3490.9184421161253,0.7365221229331472,0.7363016797079861,49.969581625204796,0.9981020644814985,feed_temp_high,feed_disturbance,1
298.0,365.0255653596442,295.1931081008586,357.0278787921412,0.261617018877111,0.7373441906169225,1.0020545450946208,100.01176751961668,3490.7140116517558,0.7365026940640822,0.73840900260766,49.948817611915004,1.000203206933394,feed_temp_high,feed_disturbance,1
299.0,364.9345960931917,295.1565000940874,356.9975204846059,0.2656420242471821,0.7390804465162714,1.0004481421446267,99.94351079154647,3491.3591025589544,0.7362101083661978,0.7358078247008785,49.91125284777107,1.0013960915692448,feed_temp_high,feed_disturbance,1
300.0,365.076183875366,295.30478102544214,356.9305238323891,0.2658062495344208,0.7364862099543469,1.0008061002168,99.75283342883434,3491.1086944226636,0.7366975441983294,0.7363420966420118,50.032255634383056,0.9992345046989578,feed_temp_high,feed_disturbance,1
301.0,364.9525076243948,295.1607546534638,356.9073636069155,0.2649098086780745,0.7381702194845045,0.9992986558502361,100.05223045239173,3490.6804122361564,0.7365158599958714,0.7357552518220196,49.95582874219562,1.0010520748860237,feed_temp_high,feed_disturbance,1
302.0,364.99387672884,295.28506451951927,357.0023154982397,0.26222642869420015,0.7382248655599282,1.000630800164146,100.10903092955446,3491.049015353387,0.7361248673226682,0.7362572009362888,49.99142750842561,0.9987092534630844,feed_temp_high,feed_disturbance,1
303.0,364.9780094025004,295.25080637846094,357.0118669051897,0.26159500528648677,0.7340521436042483,1.0016647760587483,99.98645214846174,3490.5936078958725,0.736277674626779,0.7349085949674284,50.07115475747558,0.9996069470624139,feed_temp_high,feed_disturbance,1
304.0,365.1085868676789,295.1865956038605,357.0714765987284,0.26399784592701214,0.737667044815856,1.0007190930460883,100.09349365993779,3490.846069985384,0.7362952649528691,0.7383026305131253,49.9546531507452,1.000004307642343,feed_temp_high,feed_disturbance,1
305.0,365.0004730346345,295.20415806532577,356.9785263677053,0.2640837762644523,0.7361350793161275,0.9984180474825621,100.00143284293853,3490.487165514709,0.7356956738305714,0.7365252165146214,50.02439416710098,1.0005266980421046,feed_temp_high,feed_disturbance,1
306.0,365.0447340377122,295.0874261636371,356.93194915360465,0.2665709116193592,0.7348185573957459,1.0006108410311367,99.89695935675012,3490.785156508143,0.7361370395530253,0.7369509116904809,50.00683870586583,0.9995517102263558,feed_temp_high,feed_disturbance,1
307.0,364.91541595854693,295.19746288645473,356.93936406004786,0.2642509372272327,0.7403300116995039,1.001350170051262,100.10775218303412,3490.74637575263,0.7356156414705364,0.7350679979400484,50.06413964280514,0.9992102439198752,feed_temp_high,feed_disturbance,1
308.0,364.94355162476603,295.17580745073917,356.9468976870577,0.26176874825040286,0.7363153875385976,0.9991084705453279,99.88884721303316,3490.5747931482524,0.7366008135878175,0.7361589729572744,49.99107140160531,1.000596945897309,feed_temp_high,feed_disturbance,1
309.0,364.9881838941399,295.17019150294504,357.02352251777853,0.26461047106478386,0.7361712154512895,1.0000806077756206,99.88273146554,3490.556972810742,0.7367001706274722,0.7368367677630973,50.02276492192083,1.0002808543487256,feed_temp_high,feed_disturbance,1
310.0,365.00329246536353,295.2189378309212,357.04675543805115,0.2649743693932506,0.7362413057406163,1.0013869927299088,100.03426910225984,3490.932042394054,0.7365059163078221,0.7366394793220196,49.963212400487485,1.0007013508383449,feed_temp_high,feed_disturbance,1
311.0,365.22726366332006,295.16538879155206,357.00354973577123,0.2629376430203159,0.7356610192308202,1.0015444494781187,99.89905434734088,3490.657058203452,0.7357585972830586,0.7356354373586209,49.914580005352335,1.000631804699212,feed_temp_high,feed_disturbance,1
312.0,365.22365505408226,295.16580459307386,356.91666210335046,0.2649564355587385,0.7353031764995108,1.0012993469305536,99.95769564283151,3490.619083256673,0.7363228673322019,0.7371513406988423,49.988628968462216,0.9995032752972063,feed_temp_high,feed_disturbance,1
313.0,364.98380755979946,295.12055496382965,357.0198515801147,0.2609258877223262,0.7357278402053582,1.0007593852088308,100.04545724243991,3490.9258983923996,0.7363684350668854,0.737563768567892,50.046234959838486,1.0004461410042478,feed_temp_high,feed_disturbance,1
